creator_id,topic,recent_video_transcript,posting_cadence_days,views_90d,clicks,leads,qualified_leads,enrollments,refunds,geography,language,category_tag,click_rate,lead_rate,qualification_rate,enrollment_rate
C858,SQL,Breaking into data science without a technical background,13.4,1172,24,1,1,0,0,INDIA,English,review;deep-dive,0.020477815699658702,0.041666666666666664,1.0,0.0
C859,SQL,Machine learning fundamentals explained with real-world projects,7.8,14579,386,20,14,4,0,INDIA,English,how-to;deep-dive,0.026476438713217643,0.05181347150259067,0.7,0.2857142857142857
C860,Fitness;AI Tools,Healthy cooking recipes for busy professionals,11.2,7506,149,4,1,0,0,INDIA,English,deep-dive,0.019850786037836396,0.026845637583892617,0.25,0.0
C861,Statistics,Complete Python tutorial for data science beginners with practical examples,12.9,3010,58,3,1,0,0,INDIA,English,practical;tutorial,0.019269102990033222,0.05172413793103448,0.3333333333333333,0.0
C862,Statistics,Data visualization masterclass using Python matplotlib and seaborn,4.3,1300,25,1,1,0,0,INDIA,English,advanced,0.019230769230769232,0.04,1.0,0.0
C863,Analytics,Breaking into data science without a technical background,5.5,68014,1649,126,65,26,1,INDIA,English,tips,0.024245008380627518,0.07640994542146756,0.5158730158730159,0.4
C864,Programming,Career roadmap for aspiring data scientists in 2024,11.4,10737,229,11,7,3,0,INDIA,English,beginner-friendly;case-study,0.021328117723758963,0.048034934497816595,0.6363636363636364,0.42857142857142855
C865,AI Tools,"Statistics for data science - probability, distributions, and hypothesis testing",6.0,3736,92,6,3,1,0,INDIA,English,tutorial;tips;advanced,0.02462526766595289,0.06521739130434782,0.5,0.3333333333333333
C866,EdTech;Travel,Feature engineering techniques for better machine learning models,2.8,1237,28,1,1,0,0,INDIA,English,tutorial;advanced,0.02263540824575586,0.03571428571428571,1.0,0.0
C867,Career Advice,Career roadmap for aspiring data scientists in 2024,13.4,11924,224,14,8,2,0,INDIA,English,tutorial,0.018785642401878563,0.0625,0.5714285714285714,0.25
C868,Finance;Data Science,Digital marketing strategies for small businesses,8.3,9317,144,3,1,0,0,INDIA,English,how-to;deep-dive,0.015455618761403885,0.020833333333333332,0.3333333333333333,0.0
C869,AI Tools,Data visualization masterclass using Python matplotlib and seaborn,12.9,19664,501,32,22,6,0,INDIA,English,case-study,0.025478030919446705,0.06387225548902195,0.6875,0.2727272727272727
C870,Statistics;Cooking,Machine learning fundamentals explained with real-world projects,5.7,2329,54,3,1,0,0,INDIA,English,review;beginner-friendly,0.023185916702447403,0.05555555555555555,0.3333333333333333,0.0
C871,AI Tools,Complete Python tutorial for data science beginners with practical examples,10.6,11362,288,17,8,3,0,INDIA,English,deep-dive;advanced;review,0.02534765006160887,0.059027777777777776,0.47058823529411764,0.375
C872,Statistics,"Statistics for data science - probability, distributions, and hypothesis testing",6.4,45523,1030,65,40,14,1,INDIA,English,how-to;tutorial,0.02262592535641324,0.06310679611650485,0.6153846153846154,0.35
C873,Career Advice,Breaking into data science without a technical background,5.2,749,13,1,1,0,0,INDIA,English,tutorial,0.017356475300400534,0.07692307692307693,1.0,0.0
C874,Programming,Essential tools every data scientist should know,12.2,2600,59,2,1,0,0,INDIA,English,beginner-friendly;review;case-study,0.022692307692307692,0.03389830508474576,0.5,0.0
C875,Health;AI Tools,Healthy cooking recipes for busy professionals,7.2,8312,132,4,1,0,0,INDIA,English,interview,0.01588065447545717,0.030303030303030304,0.25,0.0
C876,Python,Breaking into data science without a technical background,8.9,1766,41,3,1,0,0,INDIA,English,deep-dive,0.0232163080407701,0.07317073170731707,0.3333333333333333,0.0
C877,Marketing,Budget travel guide across India,13.1,2082,34,1,1,0,0,INDIA,English,practical;interview,0.01633045148895293,0.029411764705882353,1.0,0.0
C878,AI Tools;Gaming,Essential tools every data scientist should know,4.4,1441,26,1,1,0,0,INDIA,English,case-study;tutorial,0.018043025676613464,0.038461538461538464,1.0,0.0
C879,Crypto,Digital marketing strategies for small businesses,13.4,4119,69,2,1,0,0,INDIA,English,case-study;deep-dive,0.016751638747268753,0.028985507246376812,0.5,0.0
C880,AI Tools;Web Dev,Feature engineering techniques for better machine learning models,7.3,2436,67,4,2,1,0,INDIA,English,review;advanced,0.027504105090311988,0.05970149253731343,0.5,0.5
C881,Gaming,Gaming industry insights and career opportunities,3.1,52852,799,22,13,3,0,INDIA,English,deep-dive,0.015117687126314993,0.02753441802252816,0.5909090909090909,0.23076923076923078
C882,Fitness,Personal finance tips for young professionals in India,5.5,15267,274,7,2,0,0,INDIA,English,beginner-friendly,0.01794720639287352,0.025547445255474453,0.2857142857142857,0.0
C883,Programming,Data visualization masterclass using Python matplotlib and seaborn,13.4,2601,63,3,1,0,0,INDIA,English,interview;beginner-friendly;practical,0.02422145328719723,0.047619047619047616,0.3333333333333333,0.0
C884,Data Science,SQL essentials for data analysis - from basics to advanced queries,1.5,3711,101,7,3,1,0,INDIA,English,advanced,0.027216383724063594,0.06930693069306931,0.42857142857142855,0.3333333333333333
C885,Machine Learning,End-to-end data science project walkthrough from data to deployment,1.6,7104,161,10,5,2,0,INDIA,English,deep-dive;interview,0.02266328828828829,0.062111801242236024,0.5,0.4
C886,Cooking,Budget travel guide across India,7.7,7370,116,4,2,0,0,INDIA,English,interview,0.015739484396200813,0.034482758620689655,0.5,0.0
C887,AI Tools;Marketing,Career roadmap for aspiring data scientists in 2024,5.8,5066,136,7,4,1,0,INDIA,English,review;interview,0.026845637583892617,0.051470588235294115,0.5714285714285714,0.25
C888,Crypto,Web development trends and best practices,10.7,684,4,1,1,0,0,INDIA,English,beginner-friendly,0.005847953216374269,0.25,1.0,0.0
C889,AI Tools,Career roadmap for aspiring data scientists in 2024,4.4,3970,81,6,2,0,0,INDIA,English,tutorial;advanced;review,0.020403022670025188,0.07407407407407407,0.3333333333333333,0.0
C890,Design,Gaming industry insights and career opportunities,11.2,7230,113,5,2,0,0,INDIA,English,review;deep-dive;practical,0.015629322268326418,0.04424778761061947,0.4,0.0
C891,Cooking,Digital marketing strategies for small businesses,5.5,3708,44,1,1,0,0,INDIA,English,tips,0.011866235167206042,0.022727272727272728,1.0,0.0
C892,Cooking,Web development trends and best practices,13.6,8318,132,5,1,0,0,INDIA,English,tutorial;beginner-friendly;advanced,0.01586919932676124,0.03787878787878788,0.2,0.0
C893,Productivity;AI Tools,Productivity hacks for remote workers,9.9,1096,14,1,1,0,0,INDIA,English,advanced,0.012773722627737226,0.07142857142857142,1.0,0.0
C894,Machine Learning;Travel,Feature engineering techniques for better machine learning models,13.4,4190,86,4,2,1,0,INDIA,English,case-study,0.02052505966587112,0.046511627906976744,0.5,0.5
C895,Programming;Cooking,SQL essentials for data analysis - from basics to advanced queries,2.1,2324,53,3,2,0,0,INDIA,English,deep-dive,0.02280550774526678,0.05660377358490566,0.6666666666666666,0.0
C896,EdTech,Breaking into data science without a technical background,4.6,1382,30,2,1,0,0,INDIA,English,tips;tutorial,0.02170767004341534,0.06666666666666667,0.5,0.0
C897,AI Tools;Marketing,Essential tools every data scientist should know,8.2,4999,112,6,2,0,0,INDIA,English,deep-dive,0.022404480896179236,0.05357142857142857,0.3333333333333333,0.0
C898,Gaming;SQL,Web development trends and best practices,1.1,7092,121,5,1,0,0,INDIA,English,case-study;how-to,0.017061477721376197,0.04132231404958678,0.2,0.0
C899,Web Dev;Data Science,Fitness routines for desk workers,7.6,5811,93,4,1,0,0,INDIA,English,beginner-friendly,0.01600413009808983,0.043010752688172046,0.25,0.0
C900,Python,"Statistics for data science - probability, distributions, and hypothesis testing",11.7,5367,140,10,6,2,0,INDIA,English,interview,0.026085336314514627,0.07142857142857142,0.6,0.3333333333333333
C901,Cooking,Web development trends and best practices,12.0,2375,36,1,1,0,0,INDIA,English,tutorial,0.015157894736842105,0.027777777777777776,1.0,0.0
C902,Crypto,UI/UX design principles for beginners,0.9,7520,80,3,1,0,0,INDIA,English,advanced,0.010638297872340425,0.0375,0.3333333333333333,0.0
C903,EdTech;Gaming,Breaking into data science without a technical background,13.6,2618,68,3,1,0,0,INDIA,English,tutorial;beginner-friendly;review,0.025974025974025976,0.04411764705882353,0.3333333333333333,0.0
C904,Machine Learning,Complete Python tutorial for data science beginners with practical examples,6.9,2112,44,2,1,0,0,INDIA,English,case-study,0.020833333333333332,0.045454545454545456,0.5,0.0
C905,AI Tools,Feature engineering techniques for better machine learning models,8.8,4172,113,6,2,0,0,INDIA,English,advanced;review;tips,0.027085330776605944,0.05309734513274336,0.3333333333333333,0.0
C906,Travel;Career Advice,UI/UX design principles for beginners,13.3,12603,233,9,4,1,0,INDIA,English,practical;interview,0.01848766166785686,0.03862660944206009,0.4444444444444444,0.25
C907,Programming,Feature engineering techniques for better machine learning models,8.7,7587,154,6,2,0,0,INDIA,English,advanced;review;case-study,0.0202978779491235,0.03896103896103896,0.3333333333333333,0.0
C908,Productivity;AI Tools,Healthy cooking recipes for busy professionals,4.8,7340,111,1,1,0,0,INDIA,English,case-study,0.015122615803814713,0.009009009009009009,1.0,0.0
C909,SQL,Data visualization masterclass using Python matplotlib and seaborn,6.4,7251,173,12,5,1,0,INDIA,English,case-study;advanced,0.023858778099572472,0.06936416184971098,0.4166666666666667,0.2
C910,Analytics;Crypto,Breaking into data science without a technical background,2.8,727,14,1,1,0,0,INDIA,English,review;practical,0.01925722145804677,0.07142857142857142,1.0,0.0
C911,Statistics,Machine learning fundamentals explained with real-world projects,11.4,642,11,1,1,0,0,INDIA,English,how-to;advanced;practical,0.017133956386292833,0.09090909090909091,1.0,0.0
C912,AI Tools;Marketing,Career roadmap for aspiring data scientists in 2024,6.5,28729,626,50,33,15,0,INDIA,English,interview;deep-dive,0.02178982909255456,0.07987220447284345,0.66,0.45454545454545453
C913,Crypto;Analytics,Personal finance tips for young professionals in India,3.6,1197,16,1,1,0,0,INDIA,English,case-study,0.013366750208855471,0.0625,1.0,0.0
C914,Productivity,Web development trends and best practices,3.1,2430,32,1,1,0,0,INDIA,English,practical,0.01316872427983539,0.03125,1.0,0.0
C915,Crypto,Digital marketing strategies for small businesses,11.0,1148,16,1,1,0,0,INDIA,English,beginner-friendly,0.013937282229965157,0.0625,1.0,0.0
C916,SQL;Marketing,Machine learning fundamentals explained with real-world projects,12.3,3962,84,6,2,0,0,INDIA,English,how-to,0.02120141342756184,0.07142857142857142,0.3333333333333333,0.0
C917,AI Tools,End-to-end data science project walkthrough from data to deployment,10.6,4812,124,8,5,1,0,INDIA,English,practical;tips,0.025768911055694097,0.06451612903225806,0.625,0.2
C918,EdTech,Breaking into data science without a technical background,7.6,500,8,1,1,0,0,INDIA,English,review,0.016,0.125,1.0,0.0
C919,Gaming,Budget travel guide across India,6.9,727,4,1,1,0,0,INDIA,English,advanced;beginner-friendly,0.005502063273727648,0.25,1.0,0.0
C920,AI Tools,Complete Python tutorial for data science beginners with practical examples,13.1,11095,269,12,9,3,0,INDIA,English,review;deep-dive;how-to,0.024245155475439387,0.04460966542750929,0.75,0.3333333333333333
C921,EdTech;Travel,Essential tools every data scientist should know,5.9,5436,117,7,4,1,0,INDIA,English,review,0.02152317880794702,0.05982905982905983,0.5714285714285714,0.25
C922,Crypto,UI/UX design principles for beginners,11.2,36686,480,21,11,3,0,INDIA,English,advanced,0.013084010249141362,0.04375,0.5238095238095238,0.2727272727272727
C923,AI Tools,Breaking into data science without a technical background,1.4,2343,48,3,1,0,0,INDIA,English,deep-dive,0.020486555697823303,0.0625,0.3333333333333333,0.0
C924,EdTech,SQL essentials for data analysis - from basics to advanced queries,8.6,9725,254,16,10,4,0,INDIA,English,advanced;interview;review,0.026118251928020565,0.06299212598425197,0.625,0.4
C925,Machine Learning,End-to-end data science project walkthrough from data to deployment,8.2,10074,227,15,9,4,0,INDIA,English,case-study;tips;deep-dive,0.02253325392098471,0.06607929515418502,0.6,0.4444444444444444
C926,Career Advice,Complete Python tutorial for data science beginners with practical examples,3.0,7085,155,11,5,2,0,INDIA,English,tips,0.021877205363443897,0.07096774193548387,0.45454545454545453,0.4
C927,Python,Complete Python tutorial for data science beginners with practical examples,0.7,19408,487,26,13,6,0,INDIA,English,beginner-friendly;advanced;tips,0.025092745259686727,0.053388090349075976,0.5,0.46153846153846156
C928,Statistics,Data visualization masterclass using Python matplotlib and seaborn,5.0,8022,166,10,4,1,0,INDIA,English,how-to;deep-dive;tips,0.02069309399152331,0.060240963855421686,0.4,0.25
C929,Productivity,Healthy cooking recipes for busy professionals,4.3,2081,36,1,1,0,0,INDIA,English,case-study;practical;review,0.017299375300336376,0.027777777777777776,1.0,0.0
C930,Crypto,Fitness routines for desk workers,0.8,4306,82,3,1,0,0,INDIA,English,how-to;beginner-friendly,0.019043195541105434,0.036585365853658534,0.3333333333333333,0.0
C931,Machine Learning,Machine learning fundamentals explained with real-world projects,13.3,5491,163,9,5,2,0,INDIA,English,practical;case-study;beginner-friendly,0.029684938991076305,0.05521472392638037,0.5555555555555556,0.4
C932,Crypto;Statistics,Budget travel guide across India,12.4,6535,116,4,1,0,0,INDIA,English,review,0.017750573833205815,0.034482758620689655,0.25,0.0
C933,Cooking;EdTech,UI/UX design principles for beginners,9.2,3201,47,1,1,0,0,INDIA,English,case-study;review,0.014682911590128085,0.02127659574468085,1.0,0.0
C934,Data Science;Cooking,Essential tools every data scientist should know,10.3,27920,590,42,25,10,1,INDIA,English,how-to,0.021131805157593123,0.0711864406779661,0.5952380952380952,0.4
C935,SQL,Machine learning fundamentals explained with real-world projects,11.7,6476,178,10,7,2,0,INDIA,English,advanced,0.027486102532427423,0.056179775280898875,0.7,0.2857142857142857
C936,Crypto,Personal finance tips for young professionals in India,13.9,7420,146,5,2,0,0,INDIA,English,practical,0.019676549865229112,0.03424657534246575,0.4,0.0
C937,Machine Learning,Breaking into data science without a technical background,13.2,1728,35,2,1,0,0,INDIA,English,tips,0.02025462962962963,0.05714285714285714,0.5,0.0
C938,SQL;Finance,Essential tools every data scientist should know,7.4,1583,37,3,1,0,0,INDIA,English,interview;advanced;tutorial,0.02337334175615919,0.08108108108108109,0.3333333333333333,0.0
C939,Crypto;Programming,Gaming industry insights and career opportunities,6.3,11205,210,7,3,0,0,INDIA,English,practical;case-study;deep-dive,0.018741633199464525,0.03333333333333333,0.42857142857142855,0.0
C940,Gaming,Web development trends and best practices,9.1,2965,52,1,1,0,0,INDIA,English,review,0.017537942664418212,0.019230769230769232,1.0,0.0
C941,Programming,"Statistics for data science - probability, distributions, and hypothesis testing",6.2,14491,321,26,14,5,0,INDIA,English,tips;advanced,0.022151680353322753,0.08099688473520249,0.5384615384615384,0.35714285714285715
C942,Marketing,Gaming industry insights and career opportunities,9.1,957,10,1,1,0,0,INDIA,English,case-study,0.01044932079414838,0.1,1.0,0.0
C943,Career Advice,"Statistics for data science - probability, distributions, and hypothesis testing",1.9,2530,51,2,1,0,0,INDIA,English,interview,0.02015810276679842,0.0392156862745098,0.5,0.0
